,Gads_true,Gads_pred,Cadsb_true,Cadsb_pred,Csite_true,Csite_pred
2263,1.223164,1.2531831,2,2,0,0
2264,-1.5777818,-1.5515279,4,4,1,1
2265,1.0901058,1.088466,2,2,0,0
2266,-1.4567418,-1.3916566,4,4,1,1
2267,-0.16093433,-0.18983315,3,3,2,2
2268,0.4998841,0.4833166,3,3,2,2
2269,-2.2503777,-2.2819936,4,4,1,1
2270,-1.056765,-1.0976641,5,5,0,0
2271,-1.1458647,-1.1817048,4,4,1,1
2272,-0.4766803,-0.45847058,6,6,1,1
2273,-0.37429407,-0.37397945,6,6,1,1
2274,1.9771011,2.0124552,2,2,0,0
2275,-1.012583,-0.9863958,5,5,0,0
2276,-0.5150858,-0.525958,6,6,1,1
2277,-1.0820129,-1.0450318,5,5,0,0
2278,1.3828951,1.3682449,3,3,1,1
2279,1.3216777,1.2741693,2,2,0,0
2280,0.94416255,0.95737994,2,2,0,0
2281,-0.35448882,-0.3172187,0,0,0,0
2282,-0.2302708,-0.19312477,0,0,0,0
2283,-0.4466192,-0.46117163,6,6,1,1
2284,0.30570203,0.15181671,4,4,1,1
2285,-0.12017614,-0.183014,0,0,0,0
2286,0.24221936,0.19015495,4,4,1,1
2287,-0.82407904,-0.65636307,1,1,2,2
2288,-1.0871409,-1.0558059,5,5,0,0
2289,-0.54061854,-0.54903793,6,6,1,1
2290,0.27858698,0.42406714,3,3,2,2
2291,-1.484168,-1.4793556,5,5,0,0
2292,-0.44689012,-0.39854765,6,6,1,1
2293,1.3740911,1.2987217,2,2,0,0
2294,-1.2807808,-1.2954645,5,5,0,0
2295,-0.4079574,-0.3590336,6,6,1,1
2296,0.035428137,0.120993376,3,3,2,2
2297,0.8057522,0.84406644,2,2,0,0
2298,-0.44010425,-0.4953338,6,6,1,1
2299,-0.23249824,-0.18623403,3,3,1,1
2300,-0.1819696,-0.08897031,3,3,2,2
2301,-0.42782813,-0.43220797,6,6,1,1
2302,-1.5095618,-1.4595618,5,5,0,0
2303,-1.2200434,-1.215788,4,4,1,1
2304,-1.2039495,-1.2097431,5,5,0,0
2305,0.15674484,0.22088102,1,1,2,2
2306,0.6525492,0.61207247,3,3,1,1
2307,-0.20461269,-0.20025758,6,6,1,1
2308,-1.3581626,-1.3323052,5,5,0,0
2309,-1.5562521,-1.5043011,5,5,0,0
2310,-1.1279689,-1.0266434,5,5,0,0
2311,-0.31991103,-0.2803274,0,0,0,0
2312,-1.4382335,-1.4626353,4,4,1,1
2313,-0.6353417,-0.62627965,6,6,1,1
2314,0.036415026,0.058235668,3,3,1,1
2315,-1.3602216,-1.3501298,4,4,1,1
2316,-0.36238444,-0.4310151,0,0,0,0
2317,-1.1199664,-1.2003282,5,5,0,0
2318,-0.13444535,-0.083535105,0,0,0,0
2319,-0.8740603,-0.8247136,4,4,1,1
2320,-0.5776184,-0.528279,6,6,1,1
2321,-2.168871,-2.122537,4,4,1,1
2322,0.22601293,0.3261963,2,2,0,0
2323,-1.2206391,-1.2162745,5,5,0,0
2324,-2.009249,-2.0378659,4,4,1,1
2325,-0.48498806,-0.4465745,6,6,1,1
2326,0.14868842,0.1544967,3,3,1,1
2327,-0.0544386,-0.114770204,0,0,0,0
2328,-0.48272228,-0.46705353,6,6,1,1
2329,-1.2175368,-1.247879,5,5,0,0
2330,0.6953963,0.8353955,3,3,2,2
2331,-0.01116632,0.027772471,1,1,2,2
2332,-0.4869122,-0.44784644,0,0,0,0
2333,-0.85157216,-0.7608554,4,4,1,1
2334,-2.197131,-2.1846437,4,4,1,1
2335,-1.0710933,-0.96321136,5,5,0,0
2336,-0.4782044,-0.40137535,1,1,2,2
2337,-1.3955655,-1.350926,4,4,1,1
2338,2.1584644,2.134956,2,2,0,0
2339,-0.51748896,-0.5307944,6,6,1,1
2340,-1.1903292,-1.217069,1,1,2,2
2341,-0.8591182,-0.8809181,5,5,0,0
2342,-0.34801155,-0.36934602,6,6,1,1
2343,-0.40603602,-0.38952368,6,6,1,1
2344,0.016381646,0.012612354,3,3,1,1
2345,-0.3918295,-0.39242613,6,6,1,1
2346,-1.0392948,-0.98484755,4,4,1,1
2347,1.0081985,1.0168135,2,2,0,0
2348,0.8112356,0.81858355,2,2,0,0
2349,-0.33413506,-0.23028886,3,3,2,2
2350,-0.7937336,-0.7105876,1,1,2,2
2351,-1.4673228,-1.4694536,4,4,1,1
2352,0.6020776,0.53832406,0,0,0,0
2353,-0.32607076,-0.3899836,3,3,1,1
2354,1.1583937,1.121083,2,2,0,0
2355,0.6045352,0.5388566,0,0,0,0
2356,-0.53298444,-0.4094697,0,0,0,0
2357,-0.34116077,-0.29425997,3,3,2,2
2358,-0.6638211,-0.67577493,6,6,1,1
2359,-0.5639706,-0.5345826,6,6,1,1
2360,-0.17526071,-0.22120225,6,6,1,1
2361,0.74231803,0.7814654,2,2,0,0
2362,-0.45235005,-0.4100792,6,6,1,1
2363,-1.2587959,-1.2074709,5,5,0,0
2364,-1.4447184,-1.4506027,5,5,0,0
2365,0.1012103,0.17562212,4,4,1,1
2366,-0.40051594,-0.39610744,0,0,0,0
2367,-0.05470276,-0.018192664,1,1,2,2
2368,-0.5849831,-0.55364203,6,6,1,1
2369,0.15746886,0.1436589,1,1,2,2
2370,-0.54906934,-0.64313054,1,1,2,2
2371,-0.7464443,-0.7511166,3,3,1,1
2372,-0.26654193,-0.20470893,1,1,2,2
2373,-0.6024955,-0.5534117,6,6,1,1
2374,0.41718793,0.39794588,0,0,0,0
2375,-1.466633,-1.486034,5,5,0,0
2376,-0.19723415,-0.25055933,4,4,1,1
2377,-0.33416066,-0.33728123,0,0,0,0
2378,0.8061024,0.8568638,2,2,0,0
2379,-0.008374605,0.042563856,3,3,1,1
2380,0.5353001,0.502827,0,0,0,0
2381,-1.5273241,-1.4597355,5,5,0,0
2382,-1.0202092,-1.0705081,4,4,1,1
2383,-0.2586525,-0.3111484,3,3,2,2
2384,-1.4727558,-1.4339781,5,5,0,0
2385,1.7416605,1.7070446,2,2,0,0
2386,-0.196311,-0.18650703,0,0,0,0
2387,0.77240294,0.8560029,2,2,0,0
2388,-0.09389441,-0.14239135,3,3,1,1
2389,-0.18145658,-0.18756795,3,3,1,1
2390,-0.41724685,-0.41396603,6,6,1,1
2391,-0.48243734,-0.41865626,6,6,1,1
2392,-0.6819295,-0.6711952,4,4,1,1
2393,-1.1117657,-1.093242,5,5,0,0
2394,-0.35963106,-0.35644785,1,1,2,2
2395,0.6882541,0.753572,3,3,1,1
2396,-1.617276,-1.6689699,4,4,1,1
2397,-0.1972842,-0.16500919,0,0,0,0
2398,-0.89337444,-0.94823074,5,5,0,0
2399,-1.3406188,-1.3271735,5,5,0,0
2400,0.3451751,0.42242754,1,1,2,2
2401,-1.0247273,-1.0096438,4,4,1,1
2402,-0.55240804,-0.53429043,6,6,1,1
2403,-1.6827481,-1.5328462,4,4,1,1
2404,-0.19095615,-0.19701895,0,0,0,0
2405,-1.2718698,-1.2422686,5,5,0,0
2406,0.99360836,1.0050519,3,3,1,1
2407,-0.16123107,-0.15537496,1,1,2,2
2408,-0.9618557,-1.0399407,1,1,2,2
2409,0.20668471,0.008649409,3,3,2,2
2410,-0.3749484,-0.37308097,6,6,1,1
2411,1.0162241,0.9768914,2,2,0,0
2412,0.122095056,0.1582865,3,3,2,2
2413,-0.13442573,-0.11628756,6,6,1,1
2414,-0.2490645,-0.23594505,0,0,0,0
2415,-0.95115185,-0.9236818,5,5,0,0
2416,-1.8831025,-1.8757254,4,4,1,1
2417,-0.07517748,-0.05326818,3,3,2,2
2418,-0.30445418,-0.27092245,6,6,1,1
2419,-0.5778715,-0.5622872,0,0,0,0
2420,-0.41383123,-0.43300563,6,6,1,1
2421,-1.4455076,-1.4160933,5,5,0,0
2422,-0.4280416,-0.44667944,6,6,1,1
2423,0.08502663,0.099639386,4,4,1,1
2424,-0.5578782,-0.48485693,6,6,1,1
2425,-0.8541332,-0.864177,5,5,0,0
2426,0.5219306,0.46716943,0,0,0,0
2427,0.34126484,0.35624605,0,0,0,0
2428,0.5705384,0.6102084,3,3,2,2
2429,-0.29971308,-0.23646313,3,3,2,2
2430,2.4090474,2.3820162,2,2,0,0
2431,-0.6311535,-0.6467157,4,4,1,1
2432,-1.0454522,-1.1523255,5,5,0,0
2433,-1.5229204,-1.506271,5,5,0,0
2434,-0.38215056,-0.39401174,6,6,1,1
2435,0.41269925,0.42911673,0,0,0,0
2436,-0.3214736,-0.32849655,0,0,0,0
2437,-0.033852976,0.02761407,3,3,2,2
2438,-1.5417632,-1.5487604,5,5,0,0
2439,0.508339,0.45838115,1,1,2,2
2440,-1.0929614,-1.1955478,4,4,1,1
2441,-0.23857099,-0.22198597,6,6,1,1
2442,-1.9407182,-1.9283955,4,4,1,1
2443,-0.89959085,-0.82264566,1,1,2,2
2444,0.1009826,0.042268276,1,1,2,2
2445,-0.5405942,-0.49907824,4,4,1,1
2446,0.52086407,0.53670657,3,3,2,2
2447,-1.7503008,-1.6649737,4,4,1,1
2448,0.006269105,0.028713237,3,3,1,1
2449,-1.0897266,-0.8720065,5,5,0,0
2450,-1.5294254,-1.4813488,5,5,0,0
2451,-1.1474248,-1.2163131,5,5,0,0
2452,0.10610822,0.107730605,0,0,0,0
2453,-1.757004,-1.7908243,4,4,1,1
2454,-0.23953359,-0.282251,6,6,1,1
2455,0.39890817,0.39785877,0,0,0,0
2456,0.12632954,0.2236032,3,3,2,2
2457,-0.92516106,-0.90176135,4,4,1,1
2458,-1.2769632,-1.2173572,1,1,2,2
2459,0.018451056,0.091355175,3,3,1,1
2460,-0.33981907,-0.39225703,6,6,1,1
2461,-0.34457314,-0.35198975,6,6,1,1
2462,0.35155323,0.2823785,1,1,2,2
2463,-1.6982049,-1.6107242,4,4,1,1
2464,-1.3850956,-1.2938454,4,4,1,1
2465,-1.2035605,-1.0933598,4,4,1,1
2466,-1.1689513,-1.1464404,5,5,0,0
2467,-0.44307455,-0.4335164,6,6,1,1
2468,-1.2573498,-1.225858,5,5,0,0
2469,0.2700321,0.20305043,0,0,0,0
2470,-0.18020333,-0.16134338,6,6,1,1
2471,-0.1661804,-0.27009323,0,0,0,0
2472,-0.37386248,-0.36395454,6,6,1,1
2473,-0.6037155,-0.58200467,6,6,1,1
2474,-0.50112367,-0.4835638,6,6,1,1
2475,-0.70374334,-0.7572993,4,4,1,1
2476,1.4222581,1.1302329,2,2,0,0
2477,0.001682385,-0.0062505454,3,3,2,2
2478,-0.4347447,-0.4252192,6,6,1,1
2479,0.0730954,0.13169578,3,3,2,2
2480,-0.4049899,-0.35912904,0,0,0,0
2481,-2.0911205,-2.112638,4,4,1,1
2482,-0.0028993,0.03014668,1,1,2,2
2483,-1.0118084,-1.009814,5,5,0,0
2484,1.0889448,1.1009043,3,3,2,2
2485,0.55539286,0.5038989,1,1,2,2
2486,-0.80507874,-0.7905603,4,4,1,1
2487,1.2383915,1.1922952,2,2,0,0
2488,-0.1064362,-0.13058916,0,0,0,0
2489,-1.4245857,-1.4194216,5,5,0,0
2490,-1.1888039,-1.2200116,5,5,0,0
2491,1.4206911,1.3413575,3,3,1,1
2492,1.0377356,0.94053614,2,2,0,0
2493,0.7581619,0.75729156,3,3,1,1
2494,-0.6434942,-0.5526953,3,3,2,2
2495,0.31253392,0.25604612,0,0,0,0
2496,0.7546446,0.7899058,3,3,2,2
2497,-1.022224,-1.0237694,5,5,0,0
2498,-1.7434441,-1.7185863,4,4,1,1
2499,-0.39596924,-0.48358384,6,6,1,1
2500,-0.12096202,-0.106189005,1,1,2,2
2501,-0.13988438,-0.13898899,1,1,2,2
2502,-0.1690173,-0.19526947,6,6,1,1
2503,-1.3718399,-1.3649954,4,4,1,1
2504,-0.35141772,-0.33319068,0,0,0,0
2505,-0.37524596,-0.37373462,6,6,1,1
2506,-0.40443224,-0.36479726,6,6,1,1
2507,-2.11568,-2.0638385,4,4,1,1
2508,-1.0721164,-1.0517747,4,4,1,1
2509,-0.21496284,-0.22102916,6,6,1,1
2510,1.3360149,1.3357494,3,3,1,1
2511,-0.48476672,-0.4931792,6,6,1,1
2512,-0.31725928,-0.28963566,6,6,1,1
2513,0.49862134,0.65870905,3,3,2,2
2514,-1.5642606,-1.4922678,4,4,1,1
2515,0.4096636,0.42462924,0,0,0,0
2516,0.6818214,0.71398294,3,3,2,2
2517,-1.481743,-1.4908415,4,4,1,1
2518,-1.4056456,-1.4206071,5,5,0,0
2519,-1.6017668,-1.6008351,5,5,0,0
2520,-0.963122,-0.91254735,5,5,0,0
2521,-0.12397792,-0.06315526,4,4,1,1
2522,-1.2542514,-1.2285831,5,5,0,0
2523,0.9952263,0.9894989,2,2,0,0
2524,-0.12239624,-0.07693362,3,3,2,2
2525,0.22046976,0.28733653,3,3,2,2
2526,-0.46413872,-0.41695374,6,6,1,1
2527,-0.053855665,-0.01904881,3,3,2,2
2528,-1.7628878,-1.9026252,4,4,1,1
2529,-1.0909536,-1.1732566,4,4,1,1
2530,-0.77160907,-0.6582964,6,6,1,1
2531,-1.5716509,-1.4339958,5,5,0,0
2532,0.074726045,0.05075965,3,3,2,2
2533,-0.40941328,-0.34992504,0,0,0,0
2534,-0.1553972,-0.14266534,6,6,1,1
2535,-0.20283706,-0.20235012,0,0,0,0
2536,-1.5206419,-1.5107266,4,4,1,1
2537,-0.7623803,-0.7755727,4,4,1,1
2538,-1.5454482,-1.5466669,5,5,0,0
2539,-1.4904454,-1.3962274,5,5,0,0
2540,-1.2024295,-1.2309041,5,5,0,0
2541,-0.8309519,-0.8754446,5,5,0,0
2542,-0.40275002,-0.37700784,6,6,1,1
2543,-0.32980376,-0.34372425,6,6,1,1
2544,-0.7801333,-0.7129142,6,6,1,1
2545,-0.7942843,-0.77668774,5,5,0,0
2546,-1.0426292,-1.0564909,5,5,0,0
2547,-1.1968522,-1.1895356,5,5,0,0
2548,-1.401009,-1.366511,4,4,1,1
2549,-0.43078923,-0.42631257,6,6,1,1
2550,-1.4249238,-1.4303889,5,5,0,0
2551,-0.028106054,-0.022663914,3,3,1,1
2552,-0.58605134,-0.56099904,6,6,1,1
2553,-0.20050383,-0.17590299,6,6,1,1
2554,-1.7071322,-1.7216315,4,4,1,1
2555,0.20203254,0.20572338,3,3,2,2
2556,-0.8276098,-0.8861425,4,4,1,1
2557,-0.3986819,-0.4073312,0,0,0,0
2558,1.2446846,1.2604444,2,2,0,0
2559,-0.9728565,-1.0014958,5,5,0,0
2560,-1.6040549,-1.3906994,4,4,1,1
2561,-1.5701756,-1.4172021,4,4,1,1
2562,0.46768788,0.45752805,3,3,1,1
2563,0.05918256,0.16480389,0,0,0,0
2564,-0.850585,-0.89238894,4,4,1,1
2565,-1.939576,-1.9762875,4,4,1,1
2566,-0.9141773,-0.9267577,5,5,0,0
2567,-0.45730996,-0.42709997,0,0,0,0
2568,-0.3189331,-0.2767136,0,0,0,0
2569,-0.7052587,-0.6396678,1,1,2,2
2570,-0.03931952,-0.050593004,1,1,2,2
2571,-0.10326718,-0.36646086,1,1,2,2
2572,-0.8546644,-0.92398465,4,4,1,1
2573,-0.9583577,-0.9566878,5,5,0,0
2574,0.88038015,0.79623276,2,2,0,0
2575,0.3313933,0.41276562,3,3,2,2
2576,0.22746545,0.14679003,0,0,0,0
2577,-1.081224,-1.0455067,5,5,0,0
2578,0.29612145,0.28661808,0,0,0,0
2579,-0.5447368,-0.45405936,1,1,2,2
2580,-1.2642419,-1.2763349,5,5,0,0
2581,-0.08253767,-0.068974435,0,0,0,0
2582,0.07023627,0.14289147,4,4,1,1
2583,-0.15708587,-0.1749951,6,6,1,1
2584,-0.6824824,-0.62437993,4,4,1,1
2585,-1.5892156,-1.4504538,5,5,0,0
2586,-1.2163742,-1.2404176,5,5,0,0
2587,0.31696114,0.292694,3,3,2,2
2588,-1.9727495,-1.7015355,4,4,1,1
2589,-0.7388317,-0.69677156,3,3,2,2
2590,-0.6623955,-0.56046367,6,6,1,1
2591,-0.73295957,-0.6831115,3,3,2,2
2592,-0.4263653,-0.4033205,6,6,1,1
2593,-1.4189836,-1.4588484,4,4,1,1
2594,0.113311484,0.15031925,3,3,1,1
2595,-0.91620916,-0.97636205,5,5,0,0
2596,-0.33589774,-0.35104805,4,4,1,1
2597,-0.23658583,-0.18982048,0,0,0,0
2598,0.47897965,0.46866155,3,3,1,1
2599,1.2187289,1.2478521,2,2,0,0
2600,0.74503416,0.8306429,3,3,1,1
2601,0.676461,0.641688,1,1,2,2
2602,-1.0619687,-1.0047287,4,4,1,1
2603,-1.1014909,-1.1409045,5,5,0,0
2604,0.16358024,0.19218564,3,3,2,2
2605,-0.37976992,-0.44818366,3,3,2,2
2606,1.025021,1.0329742,2,2,0,0
2607,1.676822,1.6233888,2,2,0,0
2608,0.11902377,0.11640738,0,0,0,0
2609,-0.30197287,-0.21661001,0,0,0,0
2610,-0.6119976,-0.6473961,3,3,1,1
2611,-0.6075434,-0.5429549,1,1,2,2
2612,-0.4051595,-0.43386078,3,3,2,2
2613,0.4145539,0.40650147,0,0,0,0
2614,-0.6095917,-0.57110155,6,6,1,1
2615,0.14396602,0.13609439,1,1,2,2
2616,-0.784916,-0.793971,6,6,1,1
2617,-0.43087295,-0.3427466,0,0,0,0
2618,-0.8486882,-0.8274665,5,5,0,0
2619,-0.95263994,-0.9042189,5,5,0,0
2620,-0.32362235,-0.26828563,0,0,0,0
2621,-0.43129092,-0.51686656,0,0,0,0
2622,-0.051851045,-0.10210751,3,3,2,2
2623,-0.3985487,-0.3790838,6,6,1,1
2624,0.38157296,0.38381633,3,3,2,2
2625,-0.03529082,-0.03484319,1,1,2,2
2626,-1.210738,-1.2533524,5,5,0,0
2627,-0.43463075,-0.42632014,3,3,2,2
2628,-0.3086368,-0.30542302,6,6,1,1
2629,-0.8951462,-0.8817331,5,5,0,0
2630,0.2498842,0.23492758,0,0,0,0
2631,1.2304344,1.2489551,2,2,0,0
2632,-0.27101085,-0.26501882,6,6,1,1
2633,-1.1678618,-1.1444116,5,5,0,0
2634,-1.082715,-1.0605994,5,5,0,0
2635,-0.50570816,-0.5719665,6,6,1,1
2636,-0.41320103,-0.41626778,0,0,0,0
2637,-0.3645817,-0.3034628,0,0,0,0
2638,-0.6268307,-0.56461024,6,6,1,1
2639,-0.07768207,-0.081325606,0,0,0,0
2640,-0.6550344,-0.624207,3,3,2,2
2641,-0.48313716,-0.46012604,0,0,0,0
2642,-1.6552577,-1.4855754,5,5,0,0
2643,0.24770965,0.2598369,0,0,0,0
2644,0.38197446,0.3859215,0,0,0,0
2645,-1.3317786,-1.2800031,5,5,0,0
2646,-1.4634233,-1.4395487,4,4,1,1
2647,-2.0665157,-2.055337,4,4,1,1
2648,-0.4495399,-0.40544918,1,1,2,2
2649,-0.29224753,-0.3383078,0,0,0,0
2650,-0.7317568,-0.6948664,3,3,2,2
2651,-1.1130892,-1.0943147,5,5,0,0
2652,-0.3893275,-0.38569105,0,0,0,0
2653,-1.2562658,-1.2102185,5,5,0,0
2654,-0.79737425,-0.7095854,3,3,2,2
2655,0.32407662,0.3799064,0,0,0,0
2656,-1.487921,-1.4286144,5,5,0,0
2657,-0.3473972,-0.3941293,6,6,1,1
2658,-0.2976876,-0.375513,0,0,0,0
2659,0.12070618,0.09800148,3,3,2,2
2660,-1.1087718,-1.1291184,5,5,0,0
2661,-0.5358723,-0.5009691,6,6,1,1
2662,1.1672524,1.0941477,2,2,0,0
2663,-0.39241952,-0.41676152,0,0,0,0
2664,0.09237511,-0.012937494,1,1,2,2
2665,-1.1591096,-1.2411469,5,5,0,0
2666,-0.0377913,0.015141483,0,0,0,0
2667,-0.15338737,-0.15514317,0,0,0,0
2668,-0.51129407,-0.5020596,0,0,0,0
2669,0.33724868,0.32534474,0,0,0,0
2670,-0.39254165,-0.39351416,3,3,2,2
2671,-1.3705757,-1.280803,4,4,1,1
2672,-0.38899812,-0.373119,6,6,1,1
2673,-0.37216735,-0.3540804,6,6,1,1
2674,-0.5240055,-0.52973694,0,0,0,0
2675,-0.1919812,-0.22576961,0,0,0,0
2676,-0.35691765,-0.29246038,3,3,2,2
2677,-1.3148614,-1.378063,5,5,0,0
2678,-0.31636816,-0.30692694,0,0,0,0
2679,-0.42051944,-0.43087846,0,0,0,0
2680,-0.5016387,-0.53654814,6,6,1,1
2681,-0.3392646,-0.23104653,3,3,2,2
2682,0.5633549,0.5714471,2,2,0,0
2683,0.54041946,0.52941513,3,3,1,1
2684,-0.32296318,-0.32636052,6,6,1,1
2685,-0.40655413,-0.40646267,6,6,1,1
2686,0.033393975,0.08305694,3,3,2,2
2687,-0.19908509,-0.20454761,0,0,0,0
2688,-0.47118855,-0.3580085,0,0,0,0
2689,-0.30114084,-0.2538396,6,6,1,1
2690,-0.69897825,-0.71715856,1,1,2,2
2691,-0.44745508,-0.4623816,6,6,1,1
2692,0.7047998,0.7666053,3,3,2,2
2693,-0.5503576,-0.6054282,6,6,1,1
2694,-0.33106685,-0.33038545,0,0,0,0
2695,-0.10862316,-0.122384176,1,1,2,2
2696,-1.0296038,-1.2485846,5,5,0,0
2697,-0.42253166,-0.41263187,0,0,0,0
2698,-0.5845251,-0.5583555,0,0,0,0
2699,-1.2548286,-1.2460043,5,5,0,0
2700,-1.2129705,-1.253864,5,5,0,0
2701,-0.04545686,-0.06440681,1,1,2,2
2702,-0.34043086,-0.38353795,6,6,1,1
2703,-0.3758512,-0.3300267,6,6,1,1
2704,-0.7533866,-0.7339672,1,1,2,2
2705,-0.5027123,-0.50260067,6,6,1,1
2706,-0.16455908,-0.1621277,0,0,0,0
2707,-0.38676333,-0.3709951,3,3,1,1
2708,-0.017572384,-0.00022314116,3,3,1,1
2709,0.08525012,0.18053281,3,3,1,1
2710,-0.31199503,-0.2305288,6,6,1,1
2711,-0.55543107,-0.5735378,6,6,1,1
2712,-1.3207071,-1.2981824,5,5,0,0
2713,-1.5221184,-1.5288392,4,4,1,1
2714,-0.02178343,-0.006193787,1,1,2,2
2715,-1.087575,-1.062673,4,4,1,1
2716,-0.48271742,-0.51073265,6,6,1,1
2717,-0.6145846,-0.5953437,6,6,1,1
2718,-0.37182668,-0.3741102,4,4,1,1
2719,-1.0344186,-1.0156759,5,5,0,0
2720,0.70552754,0.52755857,3,3,1,1
2721,-1.1979035,-1.1562212,5,5,0,0
2722,-2.2232509,-1.9191662,4,4,1,1
2723,-1.0666512,-1.0677539,5,5,0,0
2724,-0.53435993,-0.500015,6,6,1,1
2725,-0.30088428,-0.1346376,3,3,2,2
2726,-0.15841664,-0.15339875,4,4,1,1
2727,0.9915329,1.045105,2,2,0,0
2728,-0.41211858,-0.45622486,6,6,1,1
2729,-0.1214902,-0.13097581,4,4,1,1
2730,-1.2912687,-1.3660254,5,5,0,0
2731,-1.0303131,-1.0426166,5,5,0,0
2732,-0.6407286,-0.6798438,3,3,2,2
2733,0.5530994,0.63852,3,3,2,2
2734,-0.4726954,-0.4951017,6,6,1,1
2735,-0.54013526,-0.42315692,6,6,1,1
2736,1.0885746,1.1077517,2,2,0,0
2737,-1.203438,-1.1745275,5,5,0,0
2738,0.11633991,0.1584065,1,1,2,2
2739,-1.0342786,-0.9676467,5,5,0,0
2740,-0.07780631,-0.16534093,0,0,0,0
2741,-0.38887507,-0.3977625,6,6,1,1
2742,-0.36605528,-0.35025293,6,6,1,1
2743,-0.3251904,-0.21672036,3,3,2,2
2744,-0.4958673,-0.5018734,6,6,1,1
2745,-0.52433884,-0.32485518,0,0,0,0
2746,-0.19706617,-0.18456315,0,0,0,0
2747,-1.2982265,-1.2261312,5,5,0,0
2748,-0.28673592,-0.22198337,3,3,2,2
2749,-0.28452787,-0.21562831,0,0,0,0
2750,-0.97860926,-0.9542414,5,5,0,0
2751,0.62083983,0.7137486,2,2,0,0
2752,-0.3122512,-0.3278211,1,1,2,2
2753,-0.6262289,-0.5969985,6,6,1,1
2754,-0.18536197,-0.14340612,0,0,0,0
2755,-1.2401832,-1.2383645,5,5,0,0
2756,-1.5065854,-1.4514005,4,4,1,1
2757,-1.4208124,-1.4122103,5,5,0,0
2758,-0.59737986,-0.5818481,6,6,1,1
2759,-0.19008385,-0.23591892,1,1,2,2
2760,-1.0433568,-1.0946888,4,4,1,1
2761,0.9722113,1.0523854,3,3,1,1
2762,-0.43612093,-0.42248482,6,6,1,1
2763,-0.36401573,-0.38577205,0,0,0,0
2764,-0.9329005,-0.81075263,1,1,2,2
2765,-0.086801976,-0.06966984,6,6,1,1
2766,-0.29894674,-0.32734224,6,6,1,1
2767,0.30228746,0.27692208,0,0,0,0
2768,-0.44679737,-0.39033645,0,0,0,0
2769,-0.8644416,-0.93280894,4,4,1,1
2770,-1.3254701,-1.352148,5,5,0,0
2771,1.9309467,2.3024673,2,2,0,0
2772,-0.36081806,-0.3736618,6,6,1,1
2773,0.347797,0.36700422,1,1,2,2
2774,-0.27957082,-0.2431944,0,0,0,0
2775,-0.99948084,-0.8072618,3,3,2,2
2776,0.3866765,0.32085887,3,3,1,1
2777,-0.4283084,-0.3244542,6,6,1,1
2778,0.18449,0.20963435,1,1,2,2
2779,0.41034055,0.44082576,2,2,0,0
2780,-0.32483846,-0.33088216,1,1,2,2
2781,-1.4170549,-1.3161074,4,4,1,1
2782,-0.009289745,0.0046099946,3,3,2,2
2783,-0.02884968,-0.059097998,0,0,0,0
2784,-1.2129189,-1.1898409,4,4,1,1
2785,0.27410105,0.22863331,3,3,1,1
2786,-0.09865772,-0.1344935,0,0,0,0
2787,0.644823,0.6240455,3,3,1,1
2788,-0.61815524,-0.6039335,6,6,1,1
2789,0.35597944,0.39205125,3,3,2,2
2790,0.34537566,0.33979297,3,3,2,2
2791,-0.26900247,-0.26867375,0,0,0,0
2792,-0.5502432,-0.4556265,3,3,1,1
2793,-1.684807,-1.7935754,4,4,1,1
2794,-0.23969765,-0.24493614,6,6,1,1
2795,-0.9116099,-0.89099956,4,4,1,1
2796,0.07148651,0.12781261,1,1,2,2
2797,-0.42446253,-0.33556303,0,0,0,0
2798,0.9468839,0.9783515,3,3,1,1
2799,-1.3546097,-1.4149363,5,5,0,0
2800,0.47180432,0.5270759,1,1,2,2
2801,0.12830459,0.13213643,0,0,0,0
2802,-0.19261149,-0.10874973,0,0,0,0
2803,0.41888547,0.28238598,0,0,0,0
2804,1.452605,1.5330383,3,3,2,2
2805,-0.2982219,-0.31227976,6,6,1,1
2806,-0.8588241,-0.85465693,5,5,0,0
2807,-0.55152977,-0.5050676,6,6,1,1
2808,-0.5220906,-0.45187783,1,1,2,2
2809,0.91010547,0.8957442,2,2,0,0
2810,-0.869568,-0.8637079,5,5,0,0
2811,0.19244418,0.17847976,3,3,1,1
2812,-0.5413157,-0.47979164,3,3,2,2
2813,-0.31628034,-0.31154153,6,6,1,1
2814,-1.4288453,-1.326139,4,4,1,1
2815,0.74658847,0.6628244,3,3,1,1
2816,-0.8829255,-0.925422,4,4,1,1
2817,-0.38249862,-0.36450538,6,6,1,1
2818,-0.78539443,-0.7698647,3,3,2,2
2819,-0.30951038,-0.33148906,3,3,2,2
2820,-0.73085785,-0.8211821,3,3,2,2
2821,-1.4819741,-1.4312197,4,4,1,1
2822,1.1606766,1.0871453,2,2,0,0
2823,-0.17767769,-0.18538685,1,1,2,2
2824,-0.96877843,-0.93673086,5,5,0,0
2825,-0.22104107,-0.22580002,6,6,1,1
2826,-0.05909441,-0.12574153,1,1,2,2
2827,-0.55908114,-0.5142911,0,0,0,0
2828,-2.0371034,-2.0926416,4,4,1,1
2829,0.12205427,0.1526799,3,3,2,2
2830,0.42806557,0.43685323,3,3,2,2
2831,-1.4270117,-1.4280927,5,5,0,0
2832,0.06795212,-0.20461538,1,1,2,2
2833,-0.32276,-0.3089974,0,0,0,0
2834,-0.06183301,-0.041136693,0,0,0,0
